"uid","phyto_mean_biovol","phyto_se_biovol","phyto_total_density","zoo_mean_biomass","zoo_total_density","temp_mean","phos_total_mean","nitrate_mean","silicate_mean","site_id"
6724,42.1572236935862,193.003159601544,9701.6179,0.0719038919249112,873.2003,30.1333333333333,23,0,1.831,"NLA12_LA-155"
6731,2386.60088274357,44144.9724563163,2050.992,8.21648125856129,57.8184,17.8,30,0,13.6,"NLA12_UT-160"
6735,100.829367356875,1363.57479807598,100490.0275,0.0462723615801491,469.3709,27.7,181,0,14.166,"NLA12_TX-101"
6741,162.374036918535,187.071669009449,1294.1792,0.396359285923821,113.1756,20.8,10,0.002,3.635,"NLA12_MI-R09"
6742,9.83696504853861,206.774718966294,139023.1855,0.447710379537145,828.7094,17.105,78,0,3.761,"NLA12_MT-138"
6744,77.771794813379,418.735551095235,44929.8456,0.145015103325289,750.6294,28.925,79,0.097,4.134,"NLA12_TX-160"
6746,673.945835770401,428.243865031284,56.2493,0.0266440415023948,422.5973,26.8,25,0.025,9.53,"NLA12_MO-104"
6747,311.914075247908,200.334814397346,144.509,0.0817974352013032,626.17,27.2,10,0,1.401,"NLA12_MO-117"
6753,6821.78181869757,18178.7803285462,754.4157,1.23670912061038,218.7233,22.6,110,0,15.656,"NLA12_CO-124"
6754,61.6485290421504,530.568268383557,99193.223,0.166260826542838,67.1036,29.35,109,0.002,2.633,"NLA12_LA-106"
6755,24.4879456439247,669.159995673505,182409.196,0.015797845947287,13.7044,32,397,0,19.181,"NLA12_LA-109"
6762,103.497123922318,1005.8285118422,32445.2815,0.0231915900795675,1017.5887,29.8666666666667,89,0,15.575,"NLA12_TX-195"
6768,458.141514146737,12881.6394049544,41802.8758,0.274736389020716,226.5175,25.3333333333333,241,0,11.53,"NLA12_IA-106"
6775,93.4342496812118,596.059753650052,12844.2632,2.11792981798604,168.0915,20.975,137,0.07,28.376,"NLA12_NV-141"
6776,101.733678228526,1269.32545094035,14642.5340137,0.127123505993444,91.8587,24.6,75,NA,9.48,"NLA12_WI-140"
6777,97.4947381269734,709.877062050151,51714.5033,0.0251014265341637,3253.2414,28,81,0.02,3.222,"NLA12_MD-102"
6780,171.179937031448,846.181807009809,17369.8453,0.0551144759652144,300.9409,27.475,16,5.89,5.289,"NLA12_DE-105"
6781,620.959488023032,782.707899134502,337.8902,0.640351308514367,95.5855,27.6,455,1.25,10.441,"NLA12_KS-126"
6783,163.653535472876,259.377817336523,1852.7663,0.227092166400031,669.0768,26.4666666666667,16,0.006,4.008,"NLA12_IA-R03"
6789,104.646282863948,1570.16731476213,9076.4582,0.410660107661902,371.0319,26.6,18,0,0.745,"NLA12_IA-103"
6792,88.4396291757071,101.903316104631,1128.0275,0.322125855656023,79.6611,25.2666666666667,9,0.002,4.062,"NLA12_VA-R01"
6793,307.304485749166,1555.60589539454,3571.6821,0.0277309939179394,944.2359,16.2,21,0,0.871,"NLA12_NV-193"
6794,115.428529360846,1065.23800282012,36010.9799,0.0420944605230337,4110.4007,33.4,167,0.002,2.859,"NLA12_TX-187"
6795,729.216377183464,5199.8843838051,944.0732,1.84575273916967,168.7829,17.35,29,0.002,18.212,"NLA12_CO-102"
6796,208.669892457233,2168.65283190661,21105.4826,0.099287001438442,3805.5757,27.0666666666667,95,0.002,11.339,"NLA12_KS-106"
6797,3178.75843084782,14126.7833741724,5086.6118,1.06709108716944,0.2042,35.5,3085,0.003,18.973,"NLA12_LA-141"
6798,94.3977645595807,253.225537005034,6479.9222,0.0745993099394095,771.7873,18.6266666666667,26,0.015,3.174,"NLA12_MN-105"
6799,695.388841760059,4020.21068317223,11029.5782,7.00338898346113,198.4961,21.2,355,0,5.135,"NLA12_MT-126"
6800,208.879997351813,1895.99220408891,18986.576,0.140776134986492,1585.2964,23.8433333333333,49,0.002,3.454,"NLA12_NJ-107"
6804,2252.74639431533,2723.4549999495,1783.7597,5.86412643925824,108.1373,21.6333333333333,42,0.002,23.793,"NLA12_SD-106"
6805,348.52749725866,2133.21846113391,10574.9378,0.0241413271726826,705.4666,26.5,58,0.003,14.63,"NLA12_TX-157"
6806,461.476504301455,2219.30288868762,1258.4346,0.00365136456464926,955.9166,22.9066666666667,26,0.002,6.577,"NLA12_WV-113"
6808,185.882973722686,5824.95224895777,105197.2282,0.906268994951863,760.3994,22.6,167,0.002,7.296,"NLA12_SD-110"
6809,122.219836692502,2641.33011625484,9287.1057,0.232648005571343,357.9747,25.6,24,0.003,1.295,"NLA12_IL-110"
6812,44.2760162589779,295.582885444417,6279.2877,0.518744482903824,399.4402,23.3,27,0.004,1.107,"NLA12_NH-105"
6813,149.135183555302,584.080685624184,4825.385,0.23591623169346,213.0591,23.7,10,0.002,0.39,"NLA12_CT-115"
6815,127.241369883577,2628.42657333343,53112.8785,0.0824345013283929,1250.3078,25.2666666666667,46,0.002,4.388,"NLA12_IA-R01"
6816,51.0963398198334,363.028422457525,11595.2926,0.0942332067546591,579.4815,21.7666666666667,25,0.014,2.943,"NLA12_MN-109"
6818,2217.76973707888,27.7139299282735,25.0075,0.0797736690708507,200.4145,23.35,9,0.002,1.128,"NLA12_VA-R17"
6821,37.1369754292612,13747.9191575753,1374228.887,0.398975302950962,13657.2268,20.75,3436,0,17.988,"NLA12_MT-154"
6823,76.1605995472312,1208.79793388153,143187.418,5.33409813248745,80.3261,19.0833333333333,93,0.004,23.498,"NLA12_ID-194"
6825,6235.69770985312,48027.532199755,1822.2936,0.403582073482435,263.7746,21.2233333333333,36,0.002,28.073,"NLA12_UT-173"
6826,239.390687221719,1424.10519407898,4638.7038,0.154969762395205,1097.9871,14.95,41,0.002,0.211,"NLA12_UT-165"
6827,142.533227085118,1621.48584715411,7154.63,0.325469243691363,906.9115,24.4366666666667,11,0.002,0.096,"NLA12_WV-111"
6829,7.81767400276479,26.5308248584404,29703.7421,1.76128833634533,82.5033,17.55,83,0,1.183,"NLA12_NV-109"
6830,304.38668452806,2744.5128617134,5418.9127,0.0222288201840538,3068.6244,28.3,28,0.002,5.814,"NLA12_KS-107"
6831,22.6911205588136,158.751485769949,21570.5117,0.202977778727353,248.0641,23.3,20,0.003,4.412,"NLA12_RI-104"
6832,51.4076704119646,1405.81999136991,132832.2005,0.0891972526680127,887.552,20.9666666666667,14,0.04,0.914,"NLA12_PA-118"
6833,139.440400011961,1637.05330021163,8892.4741,0.029656618573652,1215.3948,NA,10,0.04,0.745,"NLA12_PA-109"
6834,3289.04486179729,36778.1793623571,6580.7573,0.0272156060495361,2.7374,18.4333333333333,16,0.135,5.281,"NLA12_NY-0102"
6837,557.433799407578,1244.92163924642,717.8327,0.0541739140794396,201.4512,24.3333333333333,7,0.002,2.157,"NLA12_WV-R01"
6838,166.063352614905,3480.48110989827,188449.541,2.2879838648976,58.4564,25.05,227,0.002,17.644,"NLA12_DE-102"
6839,63.7184425977171,889.229428392108,49415.0425,0.21633760854642,173.0596,20.0366666666667,17,0.003,5.307,"NLA12_MN-150"
6840,58.6171403490457,9098.21113077181,569968.7955,0.0769242992868076,3385.622,26.3,208,0.002,3.119,"NLA12_IA-R02"
6841,22.7820510608578,654.019363728502,222829.6251,0.100217425410384,7806.2173,22.1575,254,0,34.774,"NLA12_ND-102"
6843,128.44722877173,55326.1451372106,2583521.1747,5.47549564522658,414.7977,23.825,306,0.016,7.123,"NLA12_OR-111"
6848,131.113454514069,716.764201793336,16155.5987,0.0633329386352381,1216.9639,26.3,33,0.002,5.843,"NLA12_IA-113"
6849,137.570565134765,3327.46986562047,16028.6883,0.176312418982898,322.8485,29.7,43,0.002,18.584,"NLA12_TX-107"
6851,213.832237091919,2504.10863549089,54976.4701,0.117022205573169,4702.0358,27.6,68,0.002,1.885,"NLA12_KS-121"
6852,90.5966307218761,1655.27604205192,33171.1767,0.639271719719973,658.8782,21.3725,840,0,6.334,"NLA12_ND-119"
6853,103.504389753111,17879.4504043517,295027.0476,1.6149607994268,280.1107,21.7,322,0,7.07,"NLA12_ND-167"
6854,1904.0431982835,4686.62875901501,193.2299,1.46273612116898,32.5892,22.8,7,0.002,0.254,"NLA12_CT-102"
6858,959.515985973878,2002.93520026876,624.9197,0.205125146114264,82.983,17.0333333333333,6,0.002,1.711,"NLA12_NH-103"
6860,19.3072409649953,1506.6423140214,2011035.0871,0.17781484082397,99.1104,30.8666666666667,35,0.002,17.03,"NLA12_TX-105"
6865,114.348450132639,3975.66001993502,20066.8559,0.367961004170234,65.1762,19.925,43,0.002,20.693,"NLA12_ND-187"
6868,129.665361684845,8175.66146949803,80590.1903,0.391015783691063,1292.8028,17.12,118,0.005,32.004,"NLA12_UT-186"
6869,1489.69007185917,9910.23626037513,6730.4424,0.0386913826897239,356.8805,20.174,193,0.56,30.088,"NLA12_UT-141"
6870,63.708418388785,279.26722084541,3355.654,0.0406444676166834,789.0668,20.0333333333333,28,0.013,7.027,"NLA12_MN-138"
6871,86.5022625399533,2753.98241466137,390301.1519,2.24406848545116,115.645,23.4,709,0.133,3.719,"NLA12_SD-102"
6874,1026.048607573,28547.0696583429,11533.5238,1.1102921187486,216.2956,17.6833333333333,37,0,6.2,"NLA12_CO-114"
6875,669.401903535231,1073.38903027788,1558.5317,0.961989421572207,350.8839,17.925,48,0.002,7.798,"NLA12_CO-131"
6876,56.9804771674948,3128.6946302103,29408.709,0.65141908734728,378.7399,22.41,22,0,5.571,"NLA12_MN-153"
6877,62.9760821737444,2024.00216247561,160411.8894,0.127633050853592,469.6738,27.52,63,0,6.734,"NLA12_WV-112"
6888,334.908523159439,1025.79792771713,2657.9897,1.35976796528193,507.2172,20.35,103,0.002,6.93,"NLA12_MT-142"
6889,1249.36065635485,1973.65933577535,613.6132,0.521379743440462,305.738,25.4133333333333,14,0.002,5.792,"NLA12_GA-118"
6905,232.624281375788,775.870981872098,27327.5652,0.0431419473798865,1444.6149,26.0333333333333,77,0.002,7.891,"NLA12_MD-105"
6915,623.58782935243,5241.80188798779,15156.1467,0.153912414888257,2999.6742,26.7333333333333,62,0.308,5.829,"NLA12_IA-150"
6918,1158.02794206737,25155.9622500615,21068.9779,0.197199926780388,190.6593,33.4,427,0.002,7.093,"NLA12_LA-172"
6919,2413.28539360005,13550.7899630397,3340.9663,0.08451190737897,995.2988,28.3666666666667,105,0.26,2,"NLA12_OK-103"
6923,6.86579760390271,191.892611580285,441109.8514,0.101701215117971,800.663,26.1333333333333,17,0,1.97,"NLA12_OH-103"
6925,1199.7910951876,1594.57361290464,378.6155,0.16223171797611,6.1782,9.10666666666667,28,0.516,18.768,"NLA12_WA-118"
6926,137.897708044117,12870.4698953734,773847.923,0.75923657338464,2749.3042,24.305,265,0,20.94,"NLA12_UT-148"
6927,1041.98635641301,3292.88680725253,5142.6652,0.0878694487146671,339.4957,26.6666666666667,60,0.002,6.41,"NLA12_KS-122"
6929,92.670835845523,771.240532029034,12011.1022,0.0612617636672732,207.2908,27.15,18,0.002,1.328,"NLA12_RI-102"
6937,1109.83325935716,864.58760356434,1374.3164,0.195662328235392,61.4431,14.43,17,0.002,6.148,"NLA12_ID-168"
6940,593.838061890618,2211.90163517429,1084.397,2.72609951594388,117.4244,NA,36,0.002,16.608,"NLA12_ID-141"
6944,1381.65372360491,3444.94193518295,1665.5513,1.29345633883609,175.0274,16.6466666666667,20,0.002,4.946,"NLA12_UT-125"
6945,3543.01806054724,42586.9170681422,1727.2068,0.187713682985379,32.9928,29.6,26,0.004,4.157,"NLA12_KY-116"
6953,92.5779245362148,6150.74800869513,168956.3434,0.125604119759433,998.2913,24.0675,19,0.002,0.837,"NLA12_VT-112"
6958,192.070258282328,8811.93680979073,35004.5862,0.248154925913251,1125.8491,18.7933333333333,34,0.002,7.368,"NLA12_ID-113"
6959,565.894308207926,2874.61962925399,2210.6693,0.21231316641303,1521.4007,20.1566666666667,56,0.002,24.702,"NLA12_ID-101"
6963,1813.94770409356,7025.39685264056,2887.2126,0.372037196879631,61.403,26.3666666666667,41,0.031,7.316,"NLA12_SD-183"
6964,425.406609688379,576.598486673063,2196.9538,0.0754983865350816,1693.9011,24.275,91,0,23.604,"NLA12_ND-196"
6966,2588.4176122097,9205.35091591014,3125.9462,0.781726597046639,45.8393,15.5,21,0.003,3.416,"NLA12_UT-260"
6967,112.318980154504,1770.43252552707,66840.0971,0.0864047360859352,1084.2033,25.9,24,0.299,5.639,"NLA12_RI-111"
6968,16.1927073199883,110.763156384172,30004.7938,0.0882132845031138,141.1148,27.5,6,0.002,1.158,"NLA12_MD-101"
6970,380.765297840063,128.743052817575,94.9889,1.19163092220706,61.548,16.76,41,0.002,10.384,"NLA12_ID-209"
6971,126.018422689342,8194.43320321764,100647.8243,1.20514936458161,55.7428,20.86,201,0.002,35.371,"NLA12_ID-175"
6976,806.931169931676,894.968676028275,851.3198,0.0299505840899456,906.5299,15.4625,25,0.005,11.412,"NLA12_CO-108"
6977,79.0423853592721,3277.04708324708,65403.6169,5.07125740691152,131.0769,27.8,240,0.026,46.591,"NLA12_IA-152"
6981,37.2951230008416,1013.69434249438,239798.9567,3.14730657383329,200.2728,24,89,0.011,11.217,"NLA12_ND-106"
6983,1019.95068925532,901.037201315478,905.8472,0.676505636933294,149.372,18.05,25,0.002,13.83,"NLA12_WA-157"
6984,2796.92882076399,18865.9398628897,8315.4194,3.68206761198152,68.4287,18.4766666666667,9,0.028,0.322,"NLA12_WA-121"
6991,74.1997858371736,381.370090531367,12775.6999,0.462357641663482,143.915,NA,22,0.002,6.711,"NLA12_WY-101"
6992,219.9382555051,644.268256123601,11538.8781,0.312726552460334,312.5104,30.9666666666667,20,0.002,5.406,"NLA12_MO-108"
6999,26.0543826418324,659.654871855379,25023.1297,2.77967853086096,52.6458,NA,15,0.002,4.268,"NLA12_WY-104"
7000,17.8983170882661,114.039486362943,17287.4426,0.0637493905411994,114.856,NA,1528,0.237,24.243,"NLA12_WY-107"
7001,43.1241740386116,2277.49484986563,462079.8779,0.211448907277071,2853.4269,28.3,36,0.234,3.162,"NLA12_MI-111"
7002,79.6182064792938,864.038113672266,72205.9899,0.58644191200777,1075.4245,28.975,51,0,10.271,"NLA12_MI-114"
7004,39.6037333986947,312.323447304097,22575.6119,3.05314549163056,23.7292,27.75,22,0.002,5.039,"NLA12_MI-135"
7005,25.5997192020034,373.312219604874,99640.2408,0.207550488316671,474.7534,27.175,25,0.002,1.284,"NLA12_MI-155"
7006,153.963314501338,986.789325229892,24742.3596,1.81102599656541,339.8949,NA,44,0.002,2.746,"NLA12_WY-130"
7017,162.022418191679,3798.96103410543,263756.3852,0.5481602757154,433.7226,29.3333333333333,22,0.002,1.494,"NLA12_IA-104"
7020,179.058030860582,3664.30560948674,42983.2795,0.450265213946289,786.1389,20,25.3,0.005,1.2,"NLA12_CA-101"
7021,80.8075855449878,389.35266061123,21308.0748,0.104148843831374,96.0846,29.7166666666667,19,0.003,7.859,"NLA12_GA-105"
7022,314.255508039395,4988.3360431641,18297.3773,0.00605254601201011,15854.9311,18.34,42,0,1.708,"NLA12_MT-107"
7023,169.518435613352,690.086067790968,16808.4508,0.112476528861232,925.1788,28.3,344,0.05,9.54,"NLA12_OK-105"
7026,140.074691308931,6978.43218805768,34332.0185,4.00483009734232,390.3441,NA,52,0.005,7.683,"NLA12_WY-105"
7027,179.084819152929,803.354064669958,4390.8314,0.457168247269461,201.3156,24.4075,32,0.002,9.554,"NLA12_OR-104"
7028,9.93517446844211,666.060486192767,1279723.0336,0.174148654174425,1295.8923,27.6333333333333,71,0.05,21.1,"NLA12_OK-106"
7041,8.65312620789459,325.286765890708,762192.1783,0.0899332462025271,1926.4522,28.9,50,0.002,6.323,"NLA12_IA-127"
7042,95.6225094805415,2688.89100777128,61261.005,0.0154303523194879,193.5147,30.2333333333333,18,0.004,6.297,"NLA12_MO-R02"
7043,21.5047677803764,206.258711291095,47752.1681,0.0221873715259909,486.9662,30.85,7,0.003,0.162,"NLA12_NJ-131"
7052,193.472299648491,3472.49182999714,22259.8872,0.0597400669596856,1972.5003,25.1,45,0.002,0.195,"NLA12_MN-147"
7053,3263.22630801941,65828.3188653312,7667.3518,0.0307122100124365,4042.5225,24.75,114,0.004,4.514,"NLA12_VA-111"
7054,327.355833280911,7168.36730810692,34969.4474,0.0459324484430664,1475.7084,30.7333333333333,146,0.002,25.776,"NLA12_VA-101"
7055,451.109028628601,1289.32994723732,1213.7757,0.344224122193946,266.7759,21.68,12,0.002,1.703,"NLA12_WA-138"
7056,8.94898441424747,28.725514996986,21886.7584,6.10299865571659,70.8184,20.8625,12,0.022,5.401,"NLA12_VT-R01"
7057,400.561013590719,2043.57166666229,5577.7622,0.171503445923407,836.1039,21.2,23,0.005,7.135,"NLA12_UT-169"
7058,19.844606008535,1779.8776872448,200247.6602,0.534598444911121,1165.3096,22.6666666666667,38,0.461,9.637,"NLA12_NJ-118"
7059,28.1239730353255,16619.6123008628,3699770.1766,0.150436640253811,5633.7339,28.4,490,0.05,11.5,"NLA12_OK-117"
7061,18.5242282683298,388.909978332755,260605.8495,1.64644309989673,453.4693,23.4,91,0.236,46.054,"NLA12_MN-123"
7062,37.0693986749376,10916.6485489617,2534235.6977,0.26649301678166,427.6037,26.3,316,0,46.221,"NLA12_SD-126"
7063,66.2930594195897,504.549917994491,27200.9182,0.0749159733658531,3355.6622,26.7,130,0.078,5.088,"NLA12_TX-176"
7064,277.84242421543,795.138836467421,1571.5765,0.119010538415039,134.3276,25.3,4.1,0.0056,9.85,"NLA12_CA-180"
7065,29.8316406447359,1520.40204987584,51914.1659,3.90233156209112,309.9896,19.3333333333333,29,0,0.388,"NLA12_MT-143"
7067,70.3902036434577,2228.69219879521,167636.7038,1.09023151092053,993.1065,25.0125,302,0.002,39.19,"NLA12_ND-134"
7068,2.30381668135627,103.468880757589,2448081.3979,0.0816622691330301,3525.0441,23.8,99,0,21.001,"NLA12_ND-107"
7086,11.3468743137981,81.4945592518033,50988.0902,0.0316804437279848,372.6968,28.5,8,0.003,3.119,"NLA12_MO-R01"
7088,1302.03301960188,12465.8934029,19828.6673,0.862664142308977,197.542,NA,64,0.008,11.749,"NLA12_WY-135"
7089,2570.83984774795,21723.3439028537,7785.9311,0.356844507229526,360.0997,NA,36,0.002,6.83,"NLA12_WY-131"
7091,82.1218246182914,2959.15789476952,208430.4064,0.0441355237052147,2686.7949,22.3333333333333,48,0.073,10.556,"NLA12_CT-104"
7092,550.992149433424,14249.0148865253,5022.3891,0.0766231764237211,296.4573,20.35,36,0.004,2.492,"NLA12_RI-110"
7094,73.0333423182697,1477.06436910883,167561.936,0.189210454944489,2085.8303,29.4,96,0.004,6.25,"NLA12_VA-121"
7095,1152.15955701786,7211.29583864119,2536.942,0.257608988070578,553.4803,22.27,80,0.002,20.82,"NLA12_VA-105"
7096,55.2875633988767,856.274392546852,7741.3635,0.341094556958603,36.983,24.5375,5,0,1.763,"NLA12_VT-R02"
7097,15.7647609589738,383.837726016023,145389.8628,1.6108384549193,401.7473,20.74,51,0.002,29.008,"NLA12_UT-210"
7100,304.452717471442,123.610134619247,46.1164,0.512317162359825,65.632,22.9,25,0,18.749,"NLA12_OR-169"
7102,6.98627016040306,41.1011424643239,75447.4437,1.66961534583021,142.7984,17.9375,14,0.002,0.851,"NLA12_CO-115"
7103,26.4846709392469,334.759123631533,66964.9215,0.182506555357548,1492.2527,28.74,15,0,0.76,"NLA12_MI-101"
7104,69.6404303741247,609.204816373048,84357.4321,0.404393056081086,172.5769,22.4085714285714,20,0.004,5.1,"NLA12_NH-102"
7105,18.0210100556153,13346.0949021255,4784349.3297,0.103869234461184,4787.7507,27.155,185,0,1.182,"NLA12_OH-136"
7106,27.9910006330645,339.820570206582,45073.2927,0.0308033079491379,768.3915,29.3,24,0.05,0.82,"NLA12_OK-302"
7107,53.8917698355301,2794.05746012521,93436.298,0.805005438895551,132.9314,27.5,610,0,44.245,"NLA12_SD-158"
7108,46.541410129936,663.557924487701,107433.3323,0.0178589673756754,591.154,29.2,84,0.003,3.408,"NLA12_TX-170"
7109,315.975435732332,785.656278425329,604.9356,0.289651736213201,56.7989,28.9,30,0.008,3.485,"NLA12_TX-190"
7113,30.5107230421918,1071.95351262193,93853.1745,0.0163199323471674,639.5002,25.65,11,0.04,5.127,"NLA12_PA-105"
7122,90.6643887377981,687.645960369568,89694.1089,0.0110450269873467,1730.5888,25.875,77,0.04,1.947,"NLA12_PA-110"
7124,123.422985653379,2242.45874018335,25386.048,0.299941747348514,363.5886,24.6333333333333,22,0.002,7.027,"NLA12_MN-101"
7125,52.3566513762305,3729.23365679149,900004.6513,0.399231265613632,899.8947,27.28,175,0.003,2.623,"NLA12_IA-134"
7126,49.6427095707763,958.497978571371,118566.3201,0.130171425414059,115.8288,24.1666666666667,688,0.0071,18.1,"NLA12_CA-105"
7132,9.62522873212342,189.634288295079,701322.5672,0.0556115696941523,382.0464,29,50,0,5.714,"NLA12_MO-115"
7133,7.11559660155294,571.375022299708,390079.9677,1.76976309666002,211.5673,20.4,1344,0,26.454,"NLA12_MT-108"
7135,720.57277919943,1652.55040370027,4006.1364,0.254228537910846,310.1131,21.2666666666667,246,0.002,20.782,"NLA12_NV-105"
7136,5711.86962113976,116816.760834081,18884.3306,0.771314212815143,111.7787,20.92,108,0.002,27.715,"NLA12_NV-119"
7137,304.831592603088,5724.16032608087,13344.4762,0.695287076851441,132.7223,23.55,125,0.002,36.401,"NLA12_NV-104"
7138,278.032782217938,462.505972384339,4189.5884,0.0276782419226169,387.2139,26.6,47,0.004,2.772,"NLA12_RI-112"
7141,59.8253292682512,2836.52504230313,195006.3125,4.13060462342462,180.4247,27.4333333333333,30,0.002,5.524,"NLA12_MN-116"
7148,115.785846327589,930.177489425778,11153.1718,4.94947641724007,66.1691,22.7133333333333,23,0.002,8.913,"NLA12_WA-141"
7149,135.771298732251,881.800688811321,8436.1946,0.146219242262537,2121.8035,23.225,29,0.083,4.487,"NLA12_RI-113"
7150,43.0259172595067,4772.67030566295,793821.2138,0.0898377598885063,1115.9016,24.3,162,0,36.831,"NLA12_SD-111"
7151,8093.02359113383,48656.8781837349,17022.3993,0.446899360691292,1135.8206,27.075,158,0,3.049,"NLA12_NJ-102"
7152,17.2653693144099,139.687434854014,22479.0606,0.026935430478918,1014.4074,27.8,17,0.002,4.312,"NLA12_NJ-119"
7154,201.118952397633,26030.2059644398,268439.7409,0.492687574300846,261.7736,20.1,83,0,15.711,"NLA12_UT-222"
7155,272.738408485936,10017.3374059033,14558.866,0.205852332983852,1159.7187,18.775,147,0.002,12.112,"NLA12_UT-137"
7163,179.472483917572,1553.77930960199,5177.8719,1.41603906038058,664.2434,16.445,41,0.002,17.418,"NLA12_ID-112"
7164,25.5639741474759,314.777811289588,5065.5634,0.138408232706751,81.9366,24.0433333333333,29,0,14.405,"NLA12_ID-102"
7167,1560.41441063841,8772.05586301347,486.238,0.366798364990608,216.7327,23.2475,22,0.002,12.385,"NLA12_ID-108"
7168,132.395425832296,5048.15280786352,23367.2718,1.05622022044023,178.3522,23.845,43,0.002,22.39,"NLA12_ID-207"
7172,34.7298023905591,134.495484880712,13522.7699,0.620129588239818,80.6246,NA,11,0.002,5.623,"NLA12_CA-R13"
7173,163.638529072913,3868.80935672033,22575.2128,0.0674273492491145,1104.0698,24.6875,76,0,6.277,"NLA12_CO-101"
7174,1845.08550321726,34641.7436193534,3804.1551,1.88475830512684,31.4053,24.9333333333333,12,0.002,4.42,"NLA12_NY-R02"
7178,524.741261347116,4961.20380480349,72534.34770593,0.0320364123764868,7597.5486,28.15,113,0,5.872,"NLA12_TX-136"
7179,218.035779826877,466.124554046218,265.591,0.0551624954584124,765.7014,19.005,21,0.003,0.181,"NLA12_WA-101"
7187,265.007854608226,671.661247202771,1278.1796,9.32884710139808,108.9853,18.7266666666667,118,0.003,31.108,"NLA12_ID-165"
7188,183.552960546594,772.388543561191,807.8542,0.178050867231858,359.996,23.345,65,0,27.889,"NLA12_ID-121"
7189,279.52445268295,7285.22009641415,8254.6259,0.220194305796189,422.6122,23.845,29,0.002,4.93,"NLA12_ID-105"
7190,30.2588264946931,193.496203792308,9027.2161,0.0970290879082537,120.0877,23.9333333333333,14,0.002,2.5,"NLA12_NY-0106"
7199,76.1173911157419,4347.76355581268,367631.0718,0.0399038821662309,2197.4278,24.7,928,0,33.326,"NLA12_SD-134"
7200,63.894570494253,1020.59212257202,7522.9168,3.11803957161009,13.7725,23.5333333333333,10,0,2.403,"NLA12_CA-R12"
7205,133.202527122899,3384.4270344759,43053.9805,0.152002600698807,191.6408,28.325,28,0,0.503,"NLA12_TX-111"
7206,156.402079064613,2072.64407150247,6666.5172,0.132065115348173,597.5734,26.2,11,0.003,2.216,"NLA12_NY-0110"
7207,508.748844517983,2175.72847097802,40583.15,1.87823365627386,201.9154,23.11,25,0,14.592,"NLA12_OR-113"
7208,1473.34906897377,8181.08700510126,15398.5619,0.811759648076334,571.5103,24.8666666666667,123,0.005,7.05,"NLA12_CA-190"
7209,358.124895697377,1583.6980057336,7739.0192,0.0956773492925721,361.1534,22.5666666666667,39,0.003,3.27,"NLA12_NJ-104"
7210,82.649998251324,855.291893613057,33725.5155,0.0273084482701592,2300.7349,28.4,49,0,11.876,"NLA12_NJ-101"
7217,50.0650182629582,1524.23984190309,313360.1864,0.267230986603776,705.9825,27.96,91,0,9.402,"NLA12_IL-118"
7219,6.68654915854385,2585.22338108201,4524254.9017,0.034724393293074,3718.723,29.3,87,0,14.665,"NLA12_MD-115"
7224,81.6660943363029,286.639451640293,8392.4722,1.06189780931963,32.4648,28.5,5,0.002,0.621,"NLA12_CT-118"
7225,3156.70825042844,32004.4559190641,538.5187,5.83817663817664,45.4545,21.1933333333333,24,0,12.999,"NLA12_UT-294"
7226,121.078962752886,4459.76472071725,52249.9058,0.459042823383909,4.5279,16.6025,37,0.002,14.784,"NLA12_OR-123"
7228,104.33454459566,2690.85668530507,320190.5632,0.129693700531451,317.7903,29.5,12,0,1.783,"NLA12_AL-102"
7229,7.05096587630909,478.121606972913,565331.9787,1.1463239978468,364.4802,20.68,166,0.005,39.9,"NLA12_CA-154"
7230,130.109237002135,1712.55554957093,4117.7494,0.162063309789201,371.6708,22.8,33,0.002,19.628,"NLA12_CA-R06"
7231,3728.42341753992,30839.8496978713,1380.8658,0.00911265335496405,685.3218,26.8,13,0.002,3.906,"NLA12_NH-111"
7232,532.710060619271,330.442062862233,89.9219,0.0315335246499201,118.6515,27.95,5,0,1.46,"NLA12_OH-118"
7233,215.969247009454,485.455696254458,1014.4802,0.217695770622269,371.9838,26.1666666666667,20,0.003,3.732,"NLA12_RI-103"
7237,57.3317033768893,10995.6995366885,1518847.048,0.121456865299965,4621.0916,28.4666666666667,426,0.013,18.866,"NLA12_VA-118"
7238,69.0459510396313,764.41910245537,65140.4326,0.605130581146722,721.3101,25.4,57,0.003,11.893,"NLA12_SD-108"
7243,36.0701953688151,21431.4310804477,6643748.7326,0.0879794957106136,3213.5715,26.2,236,0,46.872,"NLA12_MN-113"
7244,133.524133645543,504.004143378778,18599.4051,0.220419618862029,6570.534,28.325,23,0,3.732,"NLA12_TX-112"
7247,50.1417223434129,4632.75769984868,1518293.7342,2.0447344203374,230.1494,29,486,0,12.837,"NLA12_TX-152"
7249,45.3145932507167,602.854463598999,85819.008,0.230756383054697,347.2632,28.6,17,0,2.049,"NLA12_IL-104"
7250,283.863988945848,14640.7423231893,58346.0054,2.99764026705689,256.4697,23.7,51,0.003,28.131,"NLA12_OR-155"
7251,80.9259458869629,4364.90171160293,26577.5177,0.0300317887936404,802.6728,29.27,26,0,6.635,"NLA12_MI-144"
7254,105.533016753894,2142.32793901247,26503.7427,0.172312114251986,77.933,21.0966666666667,59,0,31.889,"NLA12_CA-R10"
